y	x	group	clickSelects
48.76652	2.18075	25	2009-05-05:08:02:31
48.76653	2.18079	25	2009-05-05:08:02:31
48.76653	2.18083	25	2009-05-05:08:02:31
48.76653	2.18086	25	2009-05-05:08:02:31
48.76652	2.18093	25	2009-05-05:08:02:31
48.76652	2.18096	25	2009-05-05:08:02:31
48.76652	2.18099	25	2009-05-05:08:02:31
48.76649	2.181	25	2009-05-05:08:02:31
48.76646	2.181	25	2009-05-05:08:02:31
48.76644	2.18101	25	2009-05-05:08:02:31
48.76648	2.18102	25	2009-05-05:08:02:31
48.76648	2.181	25	2009-05-05:08:02:31
48.76649	2.18098	25	2009-05-05:08:02:31
48.76648	2.18096	25	2009-05-05:08:02:31
48.76648	2.18093	25	2009-05-05:08:02:31
48.76649	2.18091	25	2009-05-05:08:02:31
48.76648	2.18092	25	2009-05-05:08:02:31
48.76648	2.18092	25	2009-05-05:08:02:31
48.76652	2.18101	26	2009-05-05:16:32:25
48.76602	2.17959	26	2009-05-05:16:32:25
48.76537	2.17871	26	2009-05-05:16:32:25
48.76529	2.17682	26	2009-05-05:16:32:25
48.76495	2.17557	26	2009-05-05:16:32:25
48.76443	2.1746	26	2009-05-05:16:32:25
48.76409	2.17333	26	2009-05-05:16:32:25
48.76424	2.17196	26	2009-05-05:16:32:25
48.76452	2.17097	26	2009-05-05:16:32:25
48.76385	2.17182	26	2009-05-05:16:32:25
48.76361	2.17317	26	2009-05-05:16:32:25
48.76329	2.17466	26	2009-05-05:16:32:25
48.76284	2.17589	26	2009-05-05:16:32:25
48.76245	2.17707	26	2009-05-05:16:32:25
48.76202	2.17828	26	2009-05-05:16:32:25
48.76178	2.17965	26	2009-05-05:16:32:25
48.76177	2.18107	26	2009-05-05:16:32:25
48.76157	2.18258	26	2009-05-05:16:32:25
48.76119	2.18406	26	2009-05-05:16:32:25
48.76045	2.18528	26	2009-05-05:16:32:25
48.75957	2.18658	26	2009-05-05:16:32:25
48.75884	2.18792	26	2009-05-05:16:32:25
48.75841	2.18919	26	2009-05-05:16:32:25
48.75818	2.19062	26	2009-05-05:16:32:25
48.75759	2.19175	26	2009-05-05:16:32:25
48.75691	2.19264	26	2009-05-05:16:32:25
48.75645	2.19399	26	2009-05-05:16:32:25
48.75592	2.19507	26	2009-05-05:16:32:25
48.7555	2.19619	26	2009-05-05:16:32:25
48.7551	2.19743	26	2009-05-05:16:32:25
48.75458	2.19878	26	2009-05-05:16:32:25
48.75412	2.20015	26	2009-05-05:16:32:25
48.75376	2.20118	26	2009-05-05:16:32:25
48.75352	2.20183	26	2009-05-05:16:32:25
48.75325	2.20277	26	2009-05-05:16:32:25
48.75277	2.20387	26	2009-05-05:16:32:25
48.7524	2.20501	26	2009-05-05:16:32:25
48.75209	2.20613	26	2009-05-05:16:32:25
48.75168	2.20738	26	2009-05-05:16:32:25
48.7513	2.20865	26	2009-05-05:16:32:25
48.75093	2.20986	26	2009-05-05:16:32:25
48.75059	2.21106	26	2009-05-05:16:32:25
48.75077	2.21228	26	2009-05-05:16:32:25
48.75142	2.21339	26	2009-05-05:16:32:25
48.75215	2.21444	26	2009-05-05:16:32:25
48.75284	2.2153	26	2009-05-05:16:32:25
48.75362	2.21591	26	2009-05-05:16:32:25
48.75451	2.21544	26	2009-05-05:16:32:25
48.75519	2.21573	26	2009-05-05:16:32:25
48.75565	2.21681	26	2009-05-05:16:32:25
48.75619	2.21775	26	2009-05-05:16:32:25
48.75696	2.21838	26	2009-05-05:16:32:25
48.75775	2.21903	26	2009-05-05:16:32:25
48.75849	2.2196	26	2009-05-05:16:32:25
48.75919	2.22025	26	2009-05-05:16:32:25
48.75994	2.22097	26	2009-05-05:16:32:25
48.76067	2.22187	26	2009-05-05:16:32:25
48.76135	2.22275	26	2009-05-05:16:32:25
48.76185	2.22374	26	2009-05-05:16:32:25
48.76246	2.22459	26	2009-05-05:16:32:25
48.76318	2.22539	26	2009-05-05:16:32:25
48.76368	2.22631	26	2009-05-05:16:32:25
48.76434	2.22707	26	2009-05-05:16:32:25
48.76505	2.22785	26	2009-05-05:16:32:25
48.76538	2.22825	26	2009-05-05:16:32:25
48.76587	2.22881	26	2009-05-05:16:32:25
48.76655	2.22952	26	2009-05-05:16:32:25
48.76665	2.2306	26	2009-05-05:16:32:25
48.76748	2.23034	26	2009-05-05:16:32:25
48.76834	2.23034	26	2009-05-05:16:32:25
48.76914	2.23035	26	2009-05-05:16:32:25
48.76997	2.23019	26	2009-05-05:16:32:25
48.77079	2.22976	26	2009-05-05:16:32:25
48.77158	2.22942	26	2009-05-05:16:32:25
48.77238	2.2293	26	2009-05-05:16:32:25
48.77321	2.22918	26	2009-05-05:16:32:25
48.77396	2.22906	26	2009-05-05:16:32:25
48.77477	2.22891	26	2009-05-05:16:32:25
48.77556	2.22886	26	2009-05-05:16:32:25
48.77633	2.22948	26	2009-05-05:16:32:25
48.7767	2.23058	26	2009-05-05:16:32:25
48.77721	2.23157	26	2009-05-05:16:32:25
48.77766	2.23259	26	2009-05-05:16:32:25
48.77808	2.23364	26	2009-05-05:16:32:25
48.77852	2.2347	26	2009-05-05:16:32:25
48.77887	2.23576	26	2009-05-05:16:32:25
48.7794	2.23681	26	2009-05-05:16:32:25
48.77985	2.23791	26	2009-05-05:16:32:25
48.78024	2.23907	26	2009-05-05:16:32:25
48.78071	2.24005	26	2009-05-05:16:32:25
48.78118	2.24109	26	2009-05-05:16:32:25
48.78159	2.24215	26	2009-05-05:16:32:25
48.78201	2.24318	26	2009-05-05:16:32:25
48.78248	2.24425	26	2009-05-05:16:32:25
48.78291	2.24528	26	2009-05-05:16:32:25
48.78328	2.24643	26	2009-05-05:16:32:25
48.78373	2.24748	26	2009-05-05:16:32:25
48.78417	2.24851	26	2009-05-05:16:32:25
48.78458	2.2495	26	2009-05-05:16:32:25
48.78502	2.25057	26	2009-05-05:16:32:25
48.78543	2.25167	26	2009-05-05:16:32:25
48.78583	2.2527	26	2009-05-05:16:32:25
48.78626	2.25373	26	2009-05-05:16:32:25
48.78672	2.25478	26	2009-05-05:16:32:25
48.78715	2.25583	26	2009-05-05:16:32:25
48.78762	2.25691	26	2009-05-05:16:32:25
48.78806	2.25797	26	2009-05-05:16:32:25
48.78841	2.25885	26	2009-05-05:16:32:25
48.78887	2.25999	26	2009-05-05:16:32:25
48.78927	2.26097	26	2009-05-05:16:32:25
48.78968	2.26205	26	2009-05-05:16:32:25
48.79003	2.26314	26	2009-05-05:16:32:25
48.79051	2.26409	26	2009-05-05:16:32:25
48.79096	2.26514	26	2009-05-05:16:32:25
48.7914	2.2662	26	2009-05-05:16:32:25
48.79183	2.26726	26	2009-05-05:16:32:25
48.79228	2.26833	26	2009-05-05:16:32:25
48.79273	2.26941	26	2009-05-05:16:32:25
48.79321	2.27049	26	2009-05-05:16:32:25
48.79371	2.27142	26	2009-05-05:16:32:25
48.79426	2.27243	26	2009-05-05:16:32:25
48.79481	2.27342	26	2009-05-05:16:32:25
48.79536	2.27434	26	2009-05-05:16:32:25
48.79595	2.27533	26	2009-05-05:16:32:25
48.7965	2.27639	26	2009-05-05:16:32:25
48.79715	2.27737	26	2009-05-05:16:32:25
48.79781	2.27838	26	2009-05-05:16:32:25
48.79812	2.27894	26	2009-05-05:16:32:25
48.79842	2.27949	26	2009-05-05:16:32:25
48.79873	2.28003	26	2009-05-05:16:32:25
48.79925	2.28095	26	2009-05-05:16:32:25
48.79977	2.28192	26	2009-05-05:16:32:25
48.80033	2.28284	26	2009-05-05:16:32:25
48.80076	2.28379	26	2009-05-05:16:32:25
48.80139	2.28459	26	2009-05-05:16:32:25
48.80191	2.28544	26	2009-05-05:16:32:25
48.80246	2.2863	26	2009-05-05:16:32:25
48.80299	2.28715	26	2009-05-05:16:32:25
48.80359	2.28806	26	2009-05-05:16:32:25
48.80406	2.28893	26	2009-05-05:16:32:25
48.80448	2.28958	26	2009-05-05:16:32:25
48.80506	2.2904	26	2009-05-05:16:32:25
48.80563	2.29128	26	2009-05-05:16:32:25
48.80614	2.29218	26	2009-05-05:16:32:25
48.80669	2.29308	26	2009-05-05:16:32:25
48.80719	2.29401	26	2009-05-05:16:32:25
48.80767	2.29496	26	2009-05-05:16:32:25
48.80819	2.29592	26	2009-05-05:16:32:25
48.80874	2.29685	26	2009-05-05:16:32:25
48.80933	2.29766	26	2009-05-05:16:32:25
48.80995	2.29848	26	2009-05-05:16:32:25
48.81055	2.29928	26	2009-05-05:16:32:25
48.81123	2.30002	26	2009-05-05:16:32:25
48.81189	2.30066	26	2009-05-05:16:32:25
48.81153	2.30168	26	2009-05-05:16:32:25
48.81121	2.3026	26	2009-05-05:16:32:25
48.81172	2.30365	26	2009-05-05:16:32:25
48.81224	2.3045	26	2009-05-05:16:32:25
48.81279	2.30544	26	2009-05-05:16:32:25
48.81332	2.30636	26	2009-05-05:16:32:25
48.8138	2.30731	26	2009-05-05:16:32:25
48.81435	2.30823	26	2009-05-05:16:32:25
48.81489	2.309	26	2009-05-05:16:32:25
48.8153	2.31001	26	2009-05-05:16:32:25
48.81596	2.31084	26	2009-05-05:16:32:25
48.81625	2.31179	26	2009-05-05:16:32:25
48.8166	2.31292	26	2009-05-05:16:32:25
48.81693	2.31409	26	2009-05-05:16:32:25
48.81727	2.3152	26	2009-05-05:16:32:25
48.81768	2.3163	26	2009-05-05:16:32:25
48.81795	2.31739	26	2009-05-05:16:32:25
48.81831	2.31856	26	2009-05-05:16:32:25
48.81853	2.31967	26	2009-05-05:16:32:25
48.81836	2.32088	26	2009-05-05:16:32:25
48.81824	2.32191	26	2009-05-05:16:32:25
48.8181	2.32297	26	2009-05-05:16:32:25
48.81784	2.3242	26	2009-05-05:16:32:25
48.81777	2.32527	26	2009-05-05:16:32:25
48.81746	2.32644	26	2009-05-05:16:32:25
48.8173	2.32767	26	2009-05-05:16:32:25
48.81717	2.329	26	2009-05-05:16:32:25
48.81706	2.33031	26	2009-05-05:16:32:25
48.81704	2.33167	26	2009-05-05:16:32:25
48.81758	2.33241	26	2009-05-05:16:32:25
48.8186	2.33295	26	2009-05-05:16:32:25
48.81936	2.33337	26	2009-05-05:16:32:25
48.82018	2.33378	26	2009-05-05:16:32:25
48.82094	2.33418	26	2009-05-05:16:32:25
48.8209	2.33532	26	2009-05-05:16:32:25
48.82072	2.3365	26	2009-05-05:16:32:25
48.82046	2.33761	26	2009-05-05:16:32:25
48.82021	2.3388	26	2009-05-05:16:32:25
48.82018	2.33894	26	2009-05-05:16:32:25
48.82017	2.33901	26	2009-05-05:16:32:25
48.82015	2.33908	26	2009-05-05:16:32:25
48.82014	2.33916	26	2009-05-05:16:32:25
48.82013	2.33924	26	2009-05-05:16:32:25
48.82012	2.33932	26	2009-05-05:16:32:25
48.8201	2.3394	26	2009-05-05:16:32:25
48.82009	2.33947	26	2009-05-05:16:32:25
48.82007	2.33953	26	2009-05-05:16:32:25
48.82006	2.33958	26	2009-05-05:16:32:25
48.82004	2.33963	26	2009-05-05:16:32:25
48.82002	2.33967	26	2009-05-05:16:32:25
48.81999	2.33971	26	2009-05-05:16:32:25
48.81999	2.33974	26	2009-05-05:16:32:25
48.81998	2.33976	26	2009-05-05:16:32:25
48.81996	2.33977	26	2009-05-05:16:32:25
48.81994	2.33979	26	2009-05-05:16:32:25
48.82002	2.33978	26	2009-05-05:16:32:25
48.82006	2.33978	26	2009-05-05:16:32:25
48.82009	2.33979	26	2009-05-05:16:32:25
48.82009	2.33982	26	2009-05-05:16:32:25
48.82004	2.33982	26	2009-05-05:16:32:25
48.81996	2.33967	26	2009-05-05:16:32:25
48.81629	2.30721	27	2009-05-06:07:59:05
48.81596	2.30599	27	2009-05-06:07:59:05
48.81595	2.30603	27	2009-05-06:07:59:05
48.81531	2.30463	27	2009-05-06:07:59:05
48.8146	2.30342	27	2009-05-06:07:59:05
48.8138	2.30263	27	2009-05-06:07:59:05
48.81312	2.30154	27	2009-05-06:07:59:05
48.81225	2.30085	27	2009-05-06:07:59:05
48.8113	2.2999	27	2009-05-06:07:59:05
48.81048	2.29909	27	2009-05-06:07:59:05
48.80976	2.29825	27	2009-05-06:07:59:05
48.80915	2.29737	27	2009-05-06:07:59:05
48.80853	2.29645	27	2009-05-06:07:59:05
48.80787	2.29537	27	2009-05-06:07:59:05
48.8073	2.29429	27	2009-05-06:07:59:05
48.80674	2.29337	27	2009-05-06:07:59:05
48.80616	2.29219	27	2009-05-06:07:59:05
48.80554	2.29116	27	2009-05-06:07:59:05
48.8049	2.29018	27	2009-05-06:07:59:05
48.80435	2.28922	27	2009-05-06:07:59:05
48.80371	2.28825	27	2009-05-06:07:59:05
48.80307	2.28735	27	2009-05-06:07:59:05
48.80241	2.28646	27	2009-05-06:07:59:05
48.80193	2.28525	27	2009-05-06:07:59:05
48.80132	2.28437	27	2009-05-06:07:59:05
48.80079	2.28331	27	2009-05-06:07:59:05
48.80011	2.2823	27	2009-05-06:07:59:05
48.79947	2.28128	27	2009-05-06:07:59:05
48.79871	2.28048	27	2009-05-06:07:59:05
48.7983	2.27929	27	2009-05-06:07:59:05
48.79775	2.27835	27	2009-05-06:07:59:05
48.79707	2.27734	27	2009-05-06:07:59:05
48.79656	2.27658	27	2009-05-06:07:59:05
48.79608	2.27569	27	2009-05-06:07:59:05
48.79559	2.27469	27	2009-05-06:07:59:05
48.79507	2.27361	27	2009-05-06:07:59:05
48.79451	2.27262	27	2009-05-06:07:59:05
48.79392	2.27168	27	2009-05-06:07:59:05
48.79336	2.27076	27	2009-05-06:07:59:05
48.79289	2.26969	27	2009-05-06:07:59:05
48.79245	2.26854	27	2009-05-06:07:59:05
48.792	2.26745	27	2009-05-06:07:59:05
48.79155	2.26631	27	2009-05-06:07:59:05
48.79109	2.2652	27	2009-05-06:07:59:05
48.79063	2.26409	27	2009-05-06:07:59:05
48.79018	2.26293	27	2009-05-06:07:59:05
48.7897	2.2618	27	2009-05-06:07:59:05
48.78924	2.26058	27	2009-05-06:07:59:05
48.78877	2.25951	27	2009-05-06:07:59:05
48.7883	2.2584	27	2009-05-06:07:59:05
48.78786	2.25738	27	2009-05-06:07:59:05
48.78742	2.25623	27	2009-05-06:07:59:05
48.78696	2.25509	27	2009-05-06:07:59:05
48.78654	2.25394	27	2009-05-06:07:59:05
48.7861	2.2529	27	2009-05-06:07:59:05
48.78565	2.25176	27	2009-05-06:07:59:05
48.7852	2.25069	27	2009-05-06:07:59:05
48.78473	2.24961	27	2009-05-06:07:59:05
48.78428	2.24851	27	2009-05-06:07:59:05
48.78389	2.24741	27	2009-05-06:07:59:05
48.78346	2.24636	27	2009-05-06:07:59:05
48.78298	2.24527	27	2009-05-06:07:59:05
48.78253	2.24417	27	2009-05-06:07:59:05
48.78208	2.24303	27	2009-05-06:07:59:05
48.78182	2.24243	27	2009-05-06:07:59:05
48.78146	2.24168	27	2009-05-06:07:59:05
48.78099	2.24062	27	2009-05-06:07:59:05
48.78058	2.23956	27	2009-05-06:07:59:05
48.78014	2.23848	27	2009-05-06:07:59:05
48.77968	2.23739	27	2009-05-06:07:59:05
48.77926	2.23628	27	2009-05-06:07:59:05
48.77881	2.23518	27	2009-05-06:07:59:05
48.77841	2.23411	27	2009-05-06:07:59:05
48.77797	2.2331	27	2009-05-06:07:59:05
48.77754	2.23208	27	2009-05-06:07:59:05
48.77717	2.23101	27	2009-05-06:07:59:05
48.77674	2.23002	27	2009-05-06:07:59:05
48.77619	2.22908	27	2009-05-06:07:59:05
48.77543	2.22869	27	2009-05-06:07:59:05
48.77453	2.22879	27	2009-05-06:07:59:05
48.77377	2.22888	27	2009-05-06:07:59:05
48.77284	2.22897	27	2009-05-06:07:59:05
48.77198	2.22912	27	2009-05-06:07:59:05
48.77123	2.22916	27	2009-05-06:07:59:05
48.77022	2.22918	27	2009-05-06:07:59:05
48.76942	2.22925	27	2009-05-06:07:59:05
48.76857	2.22959	27	2009-05-06:07:59:05
48.76772	2.22968	27	2009-05-06:07:59:05
48.76687	2.22955	27	2009-05-06:07:59:05
48.76607	2.22904	27	2009-05-06:07:59:05
48.76536	2.22826	27	2009-05-06:07:59:05
48.76469	2.22752	27	2009-05-06:07:59:05
48.76401	2.22681	27	2009-05-06:07:59:05
48.76339	2.22606	27	2009-05-06:07:59:05
48.7629	2.22507	27	2009-05-06:07:59:05
48.76216	2.22439	27	2009-05-06:07:59:05
48.76165	2.22334	27	2009-05-06:07:59:05
48.76108	2.22252	27	2009-05-06:07:59:05
48.76051	2.22169	27	2009-05-06:07:59:05
48.75989	2.22097	27	2009-05-06:07:59:05
48.75924	2.22029	27	2009-05-06:07:59:05
48.75851	2.21978	27	2009-05-06:07:59:05
48.75783	2.21924	27	2009-05-06:07:59:05
48.75714	2.21865	27	2009-05-06:07:59:05
48.75645	2.21809	27	2009-05-06:07:59:05
48.7558	2.21729	27	2009-05-06:07:59:05
48.75538	2.21625	27	2009-05-06:07:59:05
48.75496	2.2152	27	2009-05-06:07:59:05
48.75427	2.21556	27	2009-05-06:07:59:05
48.75342	2.21584	27	2009-05-06:07:59:05
48.75273	2.21508	27	2009-05-06:07:59:05
48.75207	2.21434	27	2009-05-06:07:59:05
48.75145	2.21348	27	2009-05-06:07:59:05
48.75087	2.21246	27	2009-05-06:07:59:05
48.75051	2.21127	27	2009-05-06:07:59:05
48.75088	2.21012	27	2009-05-06:07:59:05
48.75125	2.20895	27	2009-05-06:07:59:05
48.7516	2.20778	27	2009-05-06:07:59:05
48.75193	2.20661	27	2009-05-06:07:59:05
48.75225	2.20552	27	2009-05-06:07:59:05
48.75258	2.20438	27	2009-05-06:07:59:05
48.75297	2.20327	27	2009-05-06:07:59:05
48.7534	2.20214	27	2009-05-06:07:59:05
48.7538	2.20107	27	2009-05-06:07:59:05
48.75418	2.19996	27	2009-05-06:07:59:05
48.75454	2.19888	27	2009-05-06:07:59:05
48.75493	2.19778	27	2009-05-06:07:59:05
48.75512	2.1972	27	2009-05-06:07:59:05
48.75552	2.19616	27	2009-05-06:07:59:05
48.75592	2.19508	27	2009-05-06:07:59:05
48.7563	2.19403	27	2009-05-06:07:59:05
48.75667	2.19297	27	2009-05-06:07:59:05
48.75715	2.19198	27	2009-05-06:07:59:05
48.75772	2.19107	27	2009-05-06:07:59:05
48.75809	2.19001	27	2009-05-06:07:59:05
48.75835	2.18889	27	2009-05-06:07:59:05
48.7587	2.18781	27	2009-05-06:07:59:05
48.75916	2.18684	27	2009-05-06:07:59:05
48.75977	2.18596	27	2009-05-06:07:59:05
48.7604	2.18519	27	2009-05-06:07:59:05
48.76094	2.18426	27	2009-05-06:07:59:05
48.76137	2.18326	27	2009-05-06:07:59:05
48.76164	2.18217	27	2009-05-06:07:59:05
48.76175	2.18096	27	2009-05-06:07:59:05
48.76174	2.17972	27	2009-05-06:07:59:05
48.76189	2.1786	27	2009-05-06:07:59:05
48.76228	2.17759	27	2009-05-06:07:59:05
48.76265	2.17652	27	2009-05-06:07:59:05
48.76303	2.17546	27	2009-05-06:07:59:05
48.76342	2.17443	27	2009-05-06:07:59:05
48.76364	2.17327	27	2009-05-06:07:59:05
48.76385	2.17206	27	2009-05-06:07:59:05
48.76431	2.17115	27	2009-05-06:07:59:05
48.76435	2.17192	27	2009-05-06:07:59:05
48.76413	2.17305	27	2009-05-06:07:59:05
48.76426	2.17422	27	2009-05-06:07:59:05
48.7647	2.17524	27	2009-05-06:07:59:05
48.76524	2.17616	27	2009-05-06:07:59:05
48.7657	2.17714	27	2009-05-06:07:59:05
48.76597	2.17836	27	2009-05-06:07:59:05
48.76596	2.17947	27	2009-05-06:07:59:05
48.76643	2.1804	27	2009-05-06:07:59:05
48.76651	2.18099	27	2009-05-06:07:59:05
48.76649	2.18103	27	2009-05-06:07:59:05
48.76646	2.18103	27	2009-05-06:07:59:05
48.76644	2.18105	27	2009-05-06:07:59:05
48.76644	2.18108	27	2009-05-06:07:59:05
48.76646	2.1811	27	2009-05-06:07:59:05
48.76645	2.18112	27	2009-05-06:07:59:05
48.76642	2.18116	27	2009-05-06:07:59:05
48.76642	2.18119	27	2009-05-06:07:59:05
48.76642	2.18121	27	2009-05-06:07:59:05
48.76643	2.18123	27	2009-05-06:07:59:05
48.76645	2.18123	27	2009-05-06:07:59:05
48.76638	2.18127	27	2009-05-06:07:59:05
48.76638	2.18135	27	2009-05-06:07:59:05
48.76638	2.18138	27	2009-05-06:07:59:05
48.7664	2.18138	27	2009-05-06:07:59:05
48.76641	2.18135	27	2009-05-06:07:59:05
48.7664	2.18134	27	2009-05-06:07:59:05
48.76639	2.1813	27	2009-05-06:07:59:05
48.7664	2.18128	27	2009-05-06:07:59:05
48.7664	2.18125	27	2009-05-06:07:59:05
48.7664	2.18123	27	2009-05-06:07:59:05
48.76642	2.18125	27	2009-05-06:07:59:05
48.76644	2.18109	28	2009-05-06:16:22:50
48.76543	2.17879	28	2009-05-06:16:22:50
48.76514	2.17561	28	2009-05-06:16:22:50
48.76405	2.17293	28	2009-05-06:16:22:50
48.76413	2.1713	28	2009-05-06:16:22:50
48.76345	2.17424	28	2009-05-06:16:22:50
48.76255	2.17678	28	2009-05-06:16:22:50
48.76175	2.17925	28	2009-05-06:16:22:50
48.76171	2.18216	28	2009-05-06:16:22:50
48.76071	2.18493	28	2009-05-06:16:22:50
48.7592	2.18718	28	2009-05-06:16:22:50
48.75827	2.18965	28	2009-05-06:16:22:50
48.75726	2.1921	28	2009-05-06:16:22:50
48.75626	2.1946	28	2009-05-06:16:22:50
48.75532	2.19681	28	2009-05-06:16:22:50
48.75444	2.19922	28	2009-05-06:16:22:50
48.75365	2.20156	28	2009-05-06:16:22:50
48.75307	2.20311	28	2009-05-06:16:22:50
48.7523	2.20539	28	2009-05-06:16:22:50
48.7516	2.20766	28	2009-05-06:16:22:50
48.75085	2.21016	28	2009-05-06:16:22:50
48.75093	2.21263	28	2009-05-06:16:22:50
48.7524	2.21472	28	2009-05-06:16:22:50
48.75393	2.21583	28	2009-05-06:16:22:50
48.75528	2.21598	28	2009-05-06:16:22:50
48.75639	2.21793	28	2009-05-06:16:22:50
48.7579	2.21912	28	2009-05-06:16:22:50
48.75951	2.22053	28	2009-05-06:16:22:50
48.76086	2.22212	28	2009-05-06:16:22:50
48.76194	2.22401	28	2009-05-06:16:22:50
48.7632	2.22565	28	2009-05-06:16:22:50
48.76459	2.22728	28	2009-05-06:16:22:50
48.76565	2.2285	28	2009-05-06:16:22:50
48.76656	2.2304	28	2009-05-06:16:22:50
48.76811	2.23029	28	2009-05-06:16:22:50
48.76974	2.23022	28	2009-05-06:16:22:50
48.7713	2.22943	28	2009-05-06:16:22:50
48.77293	2.22918	28	2009-05-06:16:22:50
48.77461	2.2289	28	2009-05-06:16:22:50
48.77627	2.22934	28	2009-05-06:16:22:50
48.77718	2.2314	28	2009-05-06:16:22:50
48.77801	2.23352	28	2009-05-06:16:22:50
48.77883	2.23568	28	2009-05-06:16:22:50
48.77976	2.23776	28	2009-05-06:16:22:50
48.78064	2.23992	28	2009-05-06:16:22:50
48.78151	2.24205	28	2009-05-06:16:22:50
48.78235	2.24423	28	2009-05-06:16:22:50
48.78325	2.24629	28	2009-05-06:16:22:50
48.78407	2.24832	28	2009-05-06:16:22:50
48.78491	2.2504	28	2009-05-06:16:22:50
48.78571	2.25251	28	2009-05-06:16:22:50
48.78664	2.25458	28	2009-05-06:16:22:50
48.78747	2.25659	28	2009-05-06:16:22:50
48.78832	2.25882	28	2009-05-06:16:22:50
48.78919	2.26085	28	2009-05-06:16:22:50
48.79005	2.26298	28	2009-05-06:16:22:50
48.79088	2.26505	28	2009-05-06:16:22:50
48.7918	2.26716	28	2009-05-06:16:22:50
48.79263	2.26925	28	2009-05-06:16:22:50
48.79356	2.27131	28	2009-05-06:16:22:50
48.79472	2.27321	28	2009-05-06:16:22:50
48.7958	2.27518	28	2009-05-06:16:22:50
48.79695	2.27718	28	2009-05-06:16:22:50
48.79807	2.27907	28	2009-05-06:16:22:50
48.7987	2.28013	28	2009-05-06:16:22:50
48.7993	2.28122	28	2009-05-06:16:22:50
48.80039	2.28305	28	2009-05-06:16:22:50
48.80143	2.28477	28	2009-05-06:16:22:50
48.80248	2.28645	28	2009-05-06:16:22:50
48.80361	2.28818	28	2009-05-06:16:22:50
48.80468	2.28998	28	2009-05-06:16:22:50
48.80583	2.2917	28	2009-05-06:16:22:50
48.80692	2.29367	28	2009-05-06:16:22:50
48.80794	2.29552	28	2009-05-06:16:22:50
48.80891	2.29742	28	2009-05-06:16:22:50
48.81011	2.29894	28	2009-05-06:16:22:50
48.81125	2.30012	28	2009-05-06:16:22:50
48.8113	2.30194	28	2009-05-06:16:22:50
48.81186	2.30382	28	2009-05-06:16:22:50
48.81288	2.30557	28	2009-05-06:16:22:50
48.81392	2.30745	28	2009-05-06:16:22:50
48.81492	2.30927	28	2009-05-06:16:22:50
48.81589	2.31125	28	2009-05-06:16:22:50
48.81666	2.31334	28	2009-05-06:16:22:50
48.81741	2.3156	28	2009-05-06:16:22:50
48.81794	2.31787	28	2009-05-06:16:22:50
48.81847	2.32005	28	2009-05-06:16:22:50
48.81806	2.32237	28	2009-05-06:16:22:50
48.81779	2.32474	28	2009-05-06:16:22:50
48.81736	2.32692	28	2009-05-06:16:22:50
48.81718	2.32947	28	2009-05-06:16:22:50
48.81695	2.33207	28	2009-05-06:16:22:50
48.81864	2.33296	28	2009-05-06:16:22:50
48.82018	2.33375	28	2009-05-06:16:22:50
48.82098	2.33527	28	2009-05-06:16:22:50
48.82048	2.33755	28	2009-05-06:16:22:50
48.81994	2.33977	28	2009-05-06:16:22:50
48.82268	2.37189	28	2009-05-06:16:22:50
48.82326	2.37418	28	2009-05-06:16:22:50
48.82407	2.3763	28	2009-05-06:16:22:50
48.82469	2.37844	28	2009-05-06:16:22:50
48.8254	2.38061	28	2009-05-06:16:22:50
48.82603	2.3828	28	2009-05-06:16:22:50
48.82689	2.3849	28	2009-05-06:16:22:50
48.82785	2.38689	28	2009-05-06:16:22:50
48.82884	2.3888	28	2009-05-06:16:22:50
48.82966	2.39089	28	2009-05-06:16:22:50
48.83037	2.39316	28	2009-05-06:16:22:50
48.83075	2.39546	28	2009-05-06:16:22:50
48.83152	2.39759	28	2009-05-06:16:22:50
48.83244	2.39977	28	2009-05-06:16:22:50
48.83329	2.40177	28	2009-05-06:16:22:50
48.8339	2.40376	28	2009-05-06:16:22:50
48.83485	2.40567	28	2009-05-06:16:22:50
48.836	2.40734	28	2009-05-06:16:22:50
48.83753	2.40807	28	2009-05-06:16:22:50
48.83907	2.40863	28	2009-05-06:16:22:50
48.84069	2.40922	28	2009-05-06:16:22:50
48.8423	2.40969	28	2009-05-06:16:22:50
48.84392	2.40998	28	2009-05-06:16:22:50
48.84547	2.41045	28	2009-05-06:16:22:50
48.84698	2.41138	28	2009-05-06:16:22:50
48.84857	2.4112	28	2009-05-06:16:22:50
48.85022	2.41102	28	2009-05-06:16:22:50
48.85185	2.41092	28	2009-05-06:16:22:50
48.85346	2.41067	28	2009-05-06:16:22:50
48.85573	2.41009	28	2009-05-06:16:22:50
48.85735	2.40983	28	2009-05-06:16:22:50
48.85898	2.40961	28	2009-05-06:16:22:50
48.86054	2.40929	28	2009-05-06:16:22:50
48.86212	2.40909	28	2009-05-06:16:22:50
48.86368	2.40852	28	2009-05-06:16:22:50
48.86466	2.41005	28	2009-05-06:16:22:50
48.86571	2.41141	28	2009-05-06:16:22:50
48.86687	2.41299	28	2009-05-06:16:22:50
48.86814	2.41455	28	2009-05-06:16:22:50
48.8677	2.41654	28	2009-05-06:16:22:50
48.86771	2.41848	28	2009-05-06:16:22:50
48.86891	2.419	28	2009-05-06:16:22:50
48.86892	2.419	28	2009-05-06:16:22:50
48.86898	2.41907	28	2009-05-06:16:22:50
